From: horizons@ssd.jpl.nasa.gov (Horizons Ephemeris System)
Subject: [Horizons] SMALL BODY #C(500@10)_T(289P/Blanpain) (1/1)
Date: March 5, 2021 at 3:22:06 PM PST

Automated mail xmit by MAIL_REQUEST, PID= 24865 Fri Mar  5 15:22:06 2021
++++++++++++++++++++++++++++++++ (part 1 of 1)  +++++++++++++++++++++++++++++++
*******************************************************************************
JPL/HORIZONS                    289P/Blanpain              2021-Mar-05 15:22:06
Rec #:90001202 (+COV) Soln.date: 2020-Mar-20_11:59:28    # obs: 301 (2013-2020)

IAU76/J2000 helio. ecliptic osc. elements (au, days, deg., period=Julian yrs):

 EPOCH=  2458679.5 ! 2019-Jul-15.0000000 (TDB)    RMSW= n.a.
  EC= .6851211084947294   QR= .9589096682577553   TP= 2458838.493166626
  OM= 68.92462865910687   W= 9.847265516657052    IN= 5.897394919082268
  A= 3.045328518763871    MA= 330.5129511889054   ADIST= 5.131747369269986
  PER= 5.3144636232372    N= .185461103           ANGMOM= .021866831
  DAN= .96469             DDN= 4.97235            L= 78.72078980000001
  B= 1.0068582            MOID= .0157254          TP= 2019-Dec-20.9931666260

Comet physical (GM= km^3/s^2; RAD= km):
  GM= n.a.                RAD= n.a.
  M1=  22.      M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.

COMET comments 
1: soln ref.= JPL#K192/7, data arc: 2013-07-04 to 2020-03-15
2: k1=4.5; radar( 0 delay, 7 Dop.);
*******************************************************************************


*******************************************************************************
Ephemeris / MAIL_REQUEST Fri Mar  5 15:22:06 2021 Pasadena, USA  / Horizons
*******************************************************************************
Target body name: 289P/Blanpain                   {source: JPL#K192/7}
Center body name: Sun (10)                        {source: DE431}
Center-site name: BODY CENTER
*******************************************************************************
Start time      : A.D. 1990-Jan-01 00:00:00.0000 TDB
Stop  time      : A.D. 2020-Dec-31 00:00:00.0000 TDB
Step-size       : 20160 minutes
*******************************************************************************
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Small perturbers: Yes                             {source: SB431-N16}
Output units    : AU-D
Output type     : GEOMETRIC cartesian states
Output format   : 3 (position, velocity, LT, range, range-rate)
Reference frame : Ecliptic of J2000.0
*******************************************************************************
Initial IAU76/J2000 heliocentric ecliptic osculating elements (au, days, deg.):
 EPOCH=  2458679.5 ! 2019-Jul-15.0000000 (TDB)    RMSW= n.a.                  
  EC= .6851211084947294   QR= .9589096682577553   TP= 2458838.493166626       
  OM= 68.92462865910687   W= 9.847265516657052    IN= 5.897394919082268       
 Equivalent ICRF heliocentric equatorial cartesian coordinates (au, au/d):
  X= 1.806457266246343E+00  Y=-9.923836828350668E-01  Z=-6.676379654077969E-01
 VX=-1.691548184328044E-03 VY= 1.179852737585390E-02 VZ= 5.825041808322046E-03
Comet physical (GM= km^3/s^2; RAD= km):                                        
  GM= n.a.                RAD= n.a.                                           
  M1=  22.      M2=  n.a.     k1=  4.5    k2= n.a.     PHCOF= n.a.            
*******************************************************************************
           JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,                     LT,                     RG,                     RR,
2451798.500000000, A.D. 2000-Sep-11 00:00:00.0000, -1.829524025111777E+00, -4.653109114767730E+00,  8.449470701346115E-03,  3.560286591568931E-03, -3.046946805441741E-03, -4.593117489637177E-04,  2.887681425383936E-02,  4.999865396783283E+00,  1.532094276141386E-03,
2451812.500000000, A.D. 2000-Sep-25 00:00:00.0000, -1.779261630252101E+00, -4.694688674531450E+00,  2.017662661664724E-03,  3.619655849128437E-03, -2.893079775626504E-03, -4.594821967463244E-04,  2.899625294469231E-02,  5.020545565038110E+00,  1.422328891850549E-03,
2451826.500000000, A.D. 2000-Oct-09 00:00:00.0000, -1.728184670388963E+00, -4.734117703293854E+00, -4.415041279747200E-03,  3.676665807249003E-03, -2.739717389172493E-03, -4.594405821842788E-04,  2.910684311217063E-02,  5.039693658963528E+00,  1.313217827285474E-03,
2451840.500000000, A.D. 2000-Oct-23 00:00:00.0000, -1.676325653348557E+00, -4.771402821340589E+00, -1.084570661268934E-02,  3.731390108111108E-03, -2.586796571666810E-03, -4.591917439818293E-04,  2.920863558959693E-02,  5.057318480076504E+00,  1.204710318787263E-03,
2451854.500000000, A.D. 2000-Nov-06 00:00:00.0000, -1.623716082701931E+00, -4.806549791722547E+00, -1.727146558256116E-02,  3.783900124106201E-03, -2.434257893524918E-03, -4.587405254923154E-04,  2.930167724248275E-02,  5.073428142888824E+00,  1.096758493222911E-03,
2451868.500000000, A.D. 2000-Nov-20 00:00:00.0000, -1.570386437105556E+00, -4.839563506922748E+00, -2.368951709147955E-02,  3.834268683623140E-03, -2.282032862835178E-03, -4.580911185483644E-04,  2.938601076956756E-02,  5.088030040458047E+00,  9.893045726837690E-04,
2451882.500000000, A.D. 2000-Dec-04 00:00:00.0000, -1.516366305687244E+00, -4.870447841162802E+00, -3.009710184784285E-02,  3.882549079313163E-03, -2.130050189017457E-03, -4.572456863655287E-04,  2.946167407472259E-02,  5.101130735636033E+00,  8.822933078683081E-04,
2451896.500000000, A.D. 2000-Dec-18 00:00:00.0000, -1.461684568583224E+00, -4.899205756627723E+00, -3.649149461779549E-02,  3.928792436218266E-03, -1.978248316998684E-03, -4.562070150557010E-04,  2.952870108332595E-02,  5.112736102419914E+00,  7.756782008462674E-04,
2451910.500000000, A.D. 2001-Jan-01 00:00:00.0000, -1.406369391206738E+00, -4.925839338450690E+00, -4.287000817512662E-02,  3.973048358635241E-03, -1.826563059083192E-03, -4.549775890040317E-04,  2.958712184516260E-02,  5.122851343768670E+00,  6.694099110167357E-04,
2451924.500000000, A.D. 2001-Jan-15 00:00:00.0000, -1.350448284313808E+00, -4.950349760284137E+00, -4.922998584492869E-02,  4.015360553677514E-03, -1.674928865057562E-03, -4.535593093127145E-04,  2.963696238927524E-02,  5.131480966471337E+00,  5.634388341853340E-04,
2451938.500000000, A.D. 2001-Jan-29 00:00:00.0000, -1.293948185362519E+00, -4.972737288007750E+00, -5.556879534547011E-02,  4.055768058635906E-03, -1.523282183997519E-03, -4.519538836985169E-04,  2.967824482654047E-02,  5.138628798907523E+00,  4.577180064393879E-04,
2451952.500000000, A.D. 2001-Feb-12 00:00:00.0000, -1.236895468837420E+00, -4.993001291280272E+00, -6.188382971452135E-02,  4.094312530391194E-03, -1.371555265365527E-03, -4.501629754759487E-04,  2.971098739639724E-02,  5.144297999138186E+00,  3.521954605679641E-04,
2451966.500000000, A.D. 2001-Feb-26 00:00:00.0000, -1.179316009698307E+00, -5.011140094193436E+00, -6.817248991489668E-02,  4.131019438562295E-03, -1.219670333801161E-03, -4.481859727967436E-04,  2.973520370419983E-02,  5.148490922857389E+00,  2.468131970878771E-04,
2451980.500000000, A.D. 2001-Mar-12 00:00:00.0000, -1.121235422766379E+00, -5.027151018930745E+00, -7.443216657932454E-02,  4.165905306184612E-03, -1.067562077719573E-03, -4.460224517241370E-04,  2.975090325653538E-02,  5.151209216079679E+00,  1.415266933333464E-04,
2451994.500000000, A.D. 2001-Mar-26 00:00:00.0000, -1.062679077873234E+00, -5.041030488471141E+00, -8.066024659763758E-02,  4.198987421303166E-03, -9.151658307786115E-04, -4.436720620993354E-04,  2.975809200289723E-02,  5.152453908927890E+00,  3.629134298584525E-05,
2452008.500000000, A.D. 2001-Apr-09 00:00:00.0000, -1.003672131549881E+00, -5.052774013758008E+00, -8.685410823806013E-02,  4.230278684453109E-03, -7.624164182762640E-04, -4.411339291883894E-04,  2.975677227088111E-02,  5.152225404412731E+00, -6.893733026682091E-05,
2452022.500000000, A.D. 2001-Apr-23 00:00:00.0000, -9.442395907942590E-01, -5.062376206366288E+00, -9.301111507726731E-02,  4.259788029635969E-03, -6.092511089411121E-04, -4.384069183091557E-04,  2.974694289247530E-02,  5.150523500299243E+00, -1.742008306507752E-04,
2452036.500000000, A.D. 2001-May-07 00:00:00.0000, -8.844063232652342E-01, -5.069830819992682E+00, -9.912861711783785E-02,  4.287528150002413E-03, -4.556080740411933E-04, -4.354902210927281E-04,  2.972859944337244E-02,  5.147347430542346E+00, -2.795404093971183E-04,
2452050.500000000, A.D. 2001-May-21 00:00:00.0000, -8.241970250709930E-01, -5.075130647630941E+00, -1.052039441688134E-01,  4.313505688825231E-03, -3.014120177723210E-04, -4.323813005835664E-04,  2.970173364420770E-02,  5.142695761614467E+00, -3.850091588089891E-04,
2452064.500000000, A.D. 2001-Jun-04 00:00:00.0000, -7.636364213837900E-01, -5.078267464196981E+00, -1.112343819272287E-01,  4.337714014393687E-03, -1.465960796232177E-04, -4.290770481471327E-04,  2.966633325098170E-02,  5.136566373532830E+00, -4.906495899955255E-04,
2452078.500000000, A.D. 2001-Jun-18 00:00:00.0000, -7.027493012485743E-01, -5.079232143920126E+00, -1.172171780302076E-01,  4.360150401521989E-03,  8.904407019956901E-06, -4.255748867463170E-04,  2.962238275993424E-02,  5.128956581904565E+00, -5.965025170803016E-04,
2452092.500000000, A.D. 2001-Jul-02 00:00:00.0000, -6.415605007085672E-01, -5.078014626597942E+00, -1.231495410224923E-01,  4.380810096809091E-03,  1.651580002832527E-04, -4.218717665231528E-04,  2.956986322838863E-02,  5.119863106906875E+00, -7.026117829372206E-04,
2452106.500000000, A.D. 2001-Jul-16 00:00:00.0000, -5.800949499761031E-01, -5.074603877522479E+00, -1.290286334483462E-01,  4.399684427074338E-03,  3.222348883114623E-04, -4.179642124660465E-04,  2.950875213265580E-02,  5.109282048683895E+00, -8.090216474216071E-04,
2452120.500000000, A.D. 2001-Jul-30 00:00:00.0000, -5.183777079045107E-01, -5.068987882633885E+00, -1.348515694825681E-01,  4.416765369407293E-03,  4.802053400276352E-04, -4.138489044339985E-04,  2.943902342859003E-02,  5.097208897831577E+00, -9.157756092781997E-04,
2452134.500000000, A.D. 2001-Aug-13 00:00:00.0000, -4.564339214211829E-01, -5.061153560635508E+00, -1.406154131137638E-01,  4.432044646896617E-03,  6.391543194019369E-04, -4.095214300743134E-04,  2.936064711122665E-02,  5.083638459151333E+00, -1.022930464912084E-03,
2452148.500000000, A.D. 2001-Aug-27 00:00:00.0000, -3.942889955327992E-01, -5.051086592270146E+00, -1.463171506093636E-01,  4.445494689875609E-03,  7.991681089943764E-04, -4.049756535867354E-04,  2.927358843298030E-02,  5.068564716285266E+00, -1.130541364919083E-03,
2452162.500000000, A.D. 2001-Sep-10 00:00:00.0000, -3.319687356878206E-01, -5.038771504971109E+00, -1.519536866422710E-01,  4.457087660380200E-03,  9.603282431772126E-04, -4.002059707998257E-04,  2.917780854364142E-02,  5.051980942528105E+00, -1.238657794064395E-03,
2452176.500000000, A.D. 2001-Sep-24 00:00:00.0000, -2.694993517728623E-01, -5.024191646150133E+00, -1.575218441168796E-01,  4.466792374968729E-03,  1.122721769667811E-03, -3.952061887350350E-04,  2.907326442545135E-02,  5.033879689585834E+00, -1.347333229288207E-03,
2452190.500000000, A.D. 2001-Oct-08 00:00:00.0000, -2.069075382115222E-01, -5.007329118056285E+00, -1.630183537817476E-01,  4.474570647056799E-03,  1.286439000270237E-03, -3.899693609215089E-04,  2.895990865805175E-02,  5.014252746877923E+00, -1.456622565166340E-03,
2452204.500000000, A.D. 2001-Oct-22 00:00:00.0000, -1.442205655981470E-01, -4.988164756440447E+00, -1.684398461120551E-01,  4.480379532261177E-03,  1.451570162506493E-03, -3.844882449406478E-04,  2.883768944335114E-02,  4.993091145842853E+00, -1.566578824032742E-03,
2452218.500000000, A.D. 2001-Nov-05 00:00:00.0000, -8.146629120084384E-02, -4.966678093295652E+00, -1.737828490036032E-01,  4.484177203317479E-03,  1.618214910902876E-03, -3.787550404657629E-04,  2.870655053551516E-02,  4.970385147816289E+00, -1.677262517115676E-03,
2452232.500000000, A.D. 2001-Nov-19 00:00:00.0000, -1.867327859948520E-02, -4.942847165015216E+00, -1.790437625228086E-01,  4.485901876623726E-03,  1.786482146292475E-03, -3.727594527791314E-04,  2.856643031822556E-02,  4.946124084263448E+00, -1.788740901359775E-03,
2452246.500000000, A.D. 2001-Dec-03 00:00:00.0000,  4.412896895288063E-02, -4.916648554254986E+00, -1.842188421628554E-01,  4.485485208207987E-03,  1.956472260636490E-03, -3.664913693351531E-04,  2.841726222445579E-02,  4.920296429460964E+00, -1.901070838431154E-03,
2452260.500000000, A.D. 2001-Dec-17 00:00:00.0000,  1.069099868173648E-01, -4.888057411239572E+00, -1.893041999056591E-01,  4.482856765389676E-03,  2.128290505190108E-03, -3.599401899593356E-04,  2.825897502044370E-02,  4.892889849665258E+00, -2.014311814208020E-03,
2452274.500000000, A.D. 2001-Dec-31 00:00:00.0000,  1.696382749278704E-01, -4.857047373845979E+00, -1.942957924754585E-01,  4.477938732424229E-03,  2.302047335904791E-03, -3.530943379287861E-04,  2.809149254170435E-02,  4.863891157404562E+00, -2.128525924260678E-03,
2452288.500000000, A.D. 2002-Jan-14 00:00:00.0000,  2.322811892128238E-01, -4.823590510925646E+00, -1.991894087423224E-01,  4.470646003197576E-03,  2.477855958942299E-03, -3.459415030828746E-04,  2.791473358535318E-02,  4.833286292835256E+00, -2.243775141861536E-03,
2452302.500000000, A.D. 2002-Jan-28 00:00:00.0000,  2.948048852817668E-01, -4.787657275457033E+00, -2.039806632339616E-01,  4.460893176272882E-03,  2.655836883109137E-03, -3.384689496596924E-04,  2.772861190191838E-02,  4.801060322324228E+00, -2.360125012642642E-03,
2452316.500000000, A.D. 2002-Feb-11 00:00:00.0000,  3.571742447379828E-01, -4.749216287475543E+00, -2.086649746790858E-01,  4.448578425054890E-03,  2.836129428503907E-03, -3.306611337120763E-04,  2.753303525086500E-02,  4.767197274917932E+00, -2.477656442112046E-03,
2452330.500000000, A.D. 2002-Feb-25 00:00:00.0000,  4.193525704931180E-01, -4.708234233981210E+00, -2.132375334344049E-01,  4.433582664394294E-03,  3.018868958454585E-03, -3.225015240371669E-04,  2.732790506898040E-02,  4.731680084925121E+00, -2.596443174786509E-03,
2452344.500000000, A.D. 2002-Mar-11 00:00:00.0000,  4.813014702727557E-01, -4.664675876068126E+00, -2.176932954596056E-01,  4.415781657153461E-03,  3.204197530821410E-03, -3.139728794417324E-04,  2.711311683167608E-02,  4.694490654474318E+00, -2.716561149658034E-03,
2452358.500000000, A.D. 2002-Mar-25 00:00:00.0000,  5.429807291452597E-01, -4.618503910232619E+00, -2.220269638690065E-01,  4.395038464757958E-03,  3.392267722163936E-03, -3.050562780213560E-04,  2.688855962227304E-02,  4.655609778937878E+00, -2.838092206462896E-03,
2452372.500000000, A.D. 2002-Apr-08 00:00:00.0000,  6.043481088129667E-01, -4.569678835804814E+00, -2.262329647251042E-01,  4.371200887695665E-03,  3.583240355694798E-03, -2.957310990067085E-04,  2.665411574835377E-02,  4.615017080505398E+00, -2.961121544216160E-03,
2452386.500000000, A.D. 2002-Apr-22 00:00:00.0000,  6.653591534837089E-01, -4.518158851864204E+00, -2.303054262356041E-01,  4.344105837362546E-03,  3.777284503534424E-03, -2.859754478003701E-04,  2.640966058188126E-02,  4.572690980501195E+00, -3.085736428687605E-03,
2452400.500000000, A.D. 2002-May-06 00:00:00.0000,  7.259670316015004E-01, -4.463899635043722E+00, -2.342381517739030E-01,  4.313571938529156E-03,  3.974592896302489E-03, -2.757642313837419E-04,  2.615506182098288E-02,  4.528608571566130E+00, -3.212041409558909E-03,
2452414.500000000, A.D. 2002-May-20 00:00:00.0000,  7.861221169103267E-01, -4.406854097178228E+00, -2.380245674355168E-01,  4.279383913084098E-03,  4.175363129578246E-03, -2.650692626486474E-04,  2.589017848409667E-02,  4.482745443499438E+00, -3.340141653390900E-03,
2452428.500000000, A.D. 2002-Jun-03 00:00:00.0000,  8.457716492757184E-01, -4.346972365031547E+00, -2.416576950284299E-01,  4.241309643489512E-03,  4.379798649035830E-03, -2.538607404134858E-04,  2.561486126834685E-02,  4.435075745309542E+00, -3.470140697007970E-03,
2452442.500000000, A.D. 2002-Jun-17 00:00:00.0000,  9.048594606703204E-01, -4.284201615883624E+00, -2.451301191741493E-01,  4.199093061665246E-03,  4.588117267373590E-03, -2.421058945787984E-04,  2.532895222867749E-02,  4.385572129657746E+00, -3.602148685239975E-03,
2452456.500000000, A.D. 2002-Jul-01 00:00:00.0000,  9.633255989759004E-01, -4.218485885928457E+00, -2.484339427703312E-01,  4.152449172872372E-03,  4.800549565848733E-03, -2.297686623954919E-04,  2.503228430828460E-02,  4.334205671555088E+00, -3.736280392301821E-03,
2452470.500000000, A.D. 2002-Jul-15 00:00:00.0000,  1.021105917543949E+00, -4.149765905828840E+00, -2.515607416681671E-01,  4.101064725804535E-03,  5.017337418566191E-03, -2.168098886919438E-04,  2.472468110044402E-02,  4.280945827124113E+00, -3.872652005174397E-03,
2452484.500000000, A.D. 2002-Jul-29 00:00:00.0000,  1.078131704090472E+00, -4.077978868620582E+00, -2.545015178095290E-01,  4.044597669782626E-03,  5.238748042595975E-03, -2.031861636802826E-04,  2.440595644168651E-02,  4.225760363159320E+00, -4.011392552776687E-03,
2452498.500000000, A.D. 2002-Aug-12 00:00:00.0000,  1.134329088868882E+00, -4.003058049844570E+00, -2.572466206405846E-01,  3.982651698626442E-03,  5.465068414023872E-03, -1.888479934764935E-04,  2.407591306818624E-02,  4.168615124488049E+00, -4.152642402820502E-03,
2452512.500000000, A.D. 2002-Aug-26 00:00:00.0000,  1.189618345558615E+00, -3.924932660835791E+00, -2.597856785191475E-01,  3.914788477649470E-03,  5.696595098754495E-03, -1.737418146086390E-04,  2.373434258981068E-02,  4.109474029477348E+00, -4.296538244266665E-03,
2452526.500000000, A.D. 2002-Sep-09 00:00:00.0000,  1.243913290775319E+00, -3.843527599964868E+00, -2.621075317389209E-01,  3.840521353615485E-03,  5.933648411468923E-03, -1.578083264352251E-04,  2.338102526500577E-02,  4.048299031056557E+00, -4.443224918361694E-03,
2452540.500000000, A.D. 2002-Sep-23 00:00:00.0000,  1.297120516405023E+00, -3.758763108715809E+00, -2.642001433725690E-01,  3.759303249594768E-03,  6.176573210223080E-03, -1.409813818969874E-04,  2.301572929392430E-02,  3.985049994326277E+00, -4.592855515785243E-03,
2452554.500000000, A.D. 2002-Oct-07 00:00:00.0000,  1.349138481796008E+00, -3.670554434623834E+00, -2.660504987231420E-01,  3.670518619441494E-03,  6.425737898274915E-03, -1.231873932042498E-04,  2.263821026442994E-02,  3.919684600636940E+00, -4.745588139970522E-03,
2452568.500000000, A.D. 2002-Oct-21 00:00:00.0000,  1.399856534040572E+00, -3.578811465861174E+00, -2.676444966744014E-01,  3.573479346476368E-03,  6.681543435218125E-03, -1.043442720225216E-04,  2.224821075161884E-02,  3.852158278248128E+00, -4.901589527002701E-03,
2452582.500000000, A.D. 2002-Nov-04 00:00:00.0000,  1.449153695008258E+00, -3.483438170156600E+00, -2.689668042793212E-01,  3.467391896906412E-03,  6.944431037270837E-03, -8.435782193863755E-05,  2.184545895312340E-02,  3.782423966038746E+00, -5.061046324764883E-03,
2452596.500000000, A.D. 2002-Nov-18 00:00:00.0000,  1.496897066133217E+00, -3.384332198978969E+00, -2.700006901114267E-01,  3.351348622634328E-03,  7.214862297467145E-03, -6.312257535829108E-05,  2.142966803797161E-02,  3.710432000765505E+00, -5.224142019257884E-03,
2452610.500000000, A.D. 2002-Dec-02 00:00:00.0000,  1.542940200614636E+00, -3.281384514065968E+00, -2.707278563464704E-01,  3.224316809661483E-03,  7.493332999398233E-03, -4.051963108296905E-05,  2.100053625444895E-02,  3.636130135738632E+00, -5.391063661965323E-03,
2452624.500000000, A.D. 2002-Dec-16 00:00:00.0000,  1.587121145142515E+00, -3.174478880185050E+00, -2.711282288017277E-01,  3.085109242178696E-03,  7.780375142104246E-03, -1.641370109555873E-05,  2.055774653103458E-02,  3.559463471726123E+00, -5.562002362081682E-03,
2452638.500000000, A.D. 2002-Dec-30 00:00:00.0000,  1.629260075984644E+00, -3.063491376689094E+00, -2.711797095609417E-01,  2.932355349253825E-03,  8.076553958674001E-03,  9.349457148490037E-06,  2.010096638057416E-02,  3.480374440361767E+00, -5.737146859296344E-03,
2452652.500000000, A.D. 2003-Jan-13 00:00:00.0000,  1.669156537866185E+00, -2.948289946469957E+00, -2.708578932383084E-01,  2.764473517298666E-03,  8.382468286203964E-03,  3.694587670316844E-05,  1.962984845528322E-02,  3.398802900241017E+00, -5.916675842121662E-03,
2452666.500000000, A.D. 2003-Jan-27 00:00:00.0000,  1.706586172358014E+00, -2.828733830174559E+00, -2.701357224098611E-01,  2.579617460612453E-03,  8.698761407492605E-03,  6.657958884881895E-05,  1.914403104148797E-02,  3.314686222582690E+00, -6.100766513975408E-03,
2452680.500000000, A.D. 2003-Feb-10 00:00:00.0000,  1.741296540769766E+00, -2.704673117461537E+00, -2.689830626961456E-01,  2.375616375736928E-03,  9.026092937941869E-03,  9.848640063844582E-05,  1.864313896980138E-02,  3.227959448821076E+00, -6.289567710891367E-03,
2452694.500000000, A.D. 2003-Feb-24 00:00:00.0000,  1.773002282479599E+00, -2.575948576612248E+00, -2.673662297563634E-01,  2.149925222731820E-03,  9.365135589831765E-03,  1.329390333727195E-04,  1.812678688296908E-02,  3.138555856415919E+00, -6.483181980619721E-03,
2452708.500000000, A.D. 2003-Mar-10 00:00:00.0000,  1.801379272759611E+00, -2.442391513633393E+00, -2.652474126233353E-01,  1.899534902919572E-03,  9.716564735818190E-03,  1.702557337053613E-04,  1.759458342678358E-02,  3.046407684486719E+00, -6.681650800361698E-03,
2452722.500000000, A.D. 2003-Mar-24 00:00:00.0000,  1.826057393027437E+00, -2.303823917718433E+00, -2.625839723063306E-01,  1.620864049526405E-03,  1.008103010723964E-02,  2.108096786927953E-04,  1.704613742215922E-02,  2.951447202474380E+00, -6.884921648391365E-03,
2452736.500000000, A.D. 2003-Apr-07 00:00:00.0000,  1.846611628100665E+00, -2.160059104149943E+00, -2.593275969548569E-01,  1.309627793686025E-03,  1.045911322110575E-02,  2.550401754519793E-04,  1.648106736228586E-02,  2.853608354522398E+00, -7.092798051992847E-03,
2452750.500000000, A.D. 2003-Apr-21 00:00:00.0000,  1.862551075260061E+00, -2.010902998723473E+00, -2.554232725823699E-01,  9.606617162391415E-04,  1.085127754398785E-02,  3.034686589778360E-04,  1.589901532122343E-02,  2.752829167675349E+00, -7.304884093344255E-03,
2452764.500000000, A.D. 2003-May-05 00:00:00.0000,  1.873304952575646E+00, -1.856156485899515E+00, -2.508079979073075E-01,  5.676774745249858E-04,  1.125775347258919E-02,  3.567175718872723E-04,  1.529966637221659E-02,  2.649055114055869E+00, -7.520487820214583E-03,
2452778.500000000, A.D. 2003-May-19 00:00:00.0000,  1.878205032944352E+00, -1.695619791096940E+00, -2.454092362598558E-01,  1.229888841413820E-04,  1.167837539583218E-02,  4.155309931516210E-04,  1.468277882355337E-02,  2.542244346041264E+00, -7.738461994083385E-03,
2452792.500000000, A.D. 2003-Jun-02 00:00:00.0000,  1.876463521164144E+00, -1.529099530533809E+00, -2.391430144627824E-01, -3.828723235953962E-04,  1.211234498209498E-02,  4.808039112775301E-04,  1.404822872989538E-02,  2.432375403161445E+00, -7.956998679491612E-03,
2452806.500000000, A.D. 2003-Jun-16 00:00:00.0000,  1.867144761563237E+00, -1.356420097304020E+00, -2.319115770657710E-01, -9.616542583443289E-04,  1.255783991428475E-02,  5.536163622775141E-04,  1.339607544352240E-02,  2.319458561945097E+00, -8.173305832690688E-03,
2452820.500000000, A.D. 2003-Jun-30 00:00:00.0000,  1.849129056231164E+00, -1.177442010527699E+00, -2.236005274878887E-01, -1.628018678828566E-03,  1.301139291683488E-02,  6.352724212557510E-04,  1.272665986361289E-02,  2.203552847255252E+00, -8.383109372835656E-03,
2452834.500000000, A.D. 2003-Jul-14 00:00:00.0000,  1.821066515498664E+00, -9.920912780755951E-01, -2.140753981420431E-01, -2.400337650896994E-03,  1.346691320985578E-02,  7.273426164805871E-04,  1.204075295983168E-02,  2.084791748351329E+00, -8.579891892987567E-03,
2452848.500000000, A.D. 2003-Jul-28 00:00:00.0000,  1.781318379696749E+00, -8.004063358702372E-01, -2.031776347726829E-01, -3.301681246761248E-03,  1.391409176952691E-02,  8.317018116921522E-04,  1.133978074396680E-02,  1.963422171520555E+00, -8.753724061591091E-03,
2452862.500000000, A.D. 2003-Aug-11 00:00:00.0000,  1.727883952781475E+00, -6.026139042488499E-01, -1.907202458172136E-01, -4.360851501400686E-03,  1.433580044167992E-02,  9.505342793981173E-04,  1.062617005733723E-02,  1.839864311311667E+00, -8.889396916553556E-03,
2452876.500000000, A.D. 2003-Aug-25 00:00:00.0000,  1.658314038406121E+00, -3.992513238788477E-01, -1.764838318522490E-01, -5.613208189251807E-03,  1.470391977560978E-02,  1.086262371615268E-03,  9.903883375111852E-03,  1.714804249032257E+00, -8.963547373857413E-03,
